id_product,product_name,description
529,Sunnie Longline Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 6734-4678 | color: 184 Pushup level: Perkier Demi coverage, Underwire Adjustable straps Longline with lace details Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
530,Hannah Lightly Lined Bra,"The free spirit Our comfy, convertible bra. Convertible so you can go with the flow. style: 0792-7766 | color: 073 Lightly lined Demi coverage Underwire So-soft ""papertouch"" cups Adjustable straps Back hook closure J-hook to convert to racerback 73% Nylon, 27% Elastane Hand Wash Imported read more read less"
531,Aerie Shine Cheeky + Boho Lace,"Peace, love & lace. Shine on with more cheek peek. style: 1776-6107 | color: 633 Smooth shine fabric + boho lace Low rise More cheek peek Wide boho lace waistband Undies: the REAL way to say panties. 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
532,Sunnie Demi Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 2790-7598 | color: 933 Lightly lined Demi coverage Underwire Adjustable straps with split strap detail Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
533,Aerie Sunnie Chill Bralette,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 382 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
534,Aerie Move Racerback Sports Bra,"Chill. Play. MOVE. Some girls sweat & others keep it cool. That’s why we made a collection that works for every body. Forget the makeup. It’s all about you, girl. Namaste.  style: 0785-2367 | color: 005 Move fabric Perk up! Removable pads Scoop front Racerback Back keyhole detail Back hook closure 65% Nylon, 35% Spandex Hand Wash Imported read more read less"
535,Sunnie Demi Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 2791-7894 | color: 073 Lightly lined Demi coverage Underwire Adjustable straps Back hook closure Real Soft® fabric 360 stretch moves with you 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
536,Aerie Tomgirl Logo Bralette,"Simply sporty! Simply sporty details and a soft cotton blend keep you comfy in your fave layer. style: 1692-2259 | color: 410 Soft cotton Scoop front Button details Logo elastic waistband 95% Cotton, 5% Spandex Hand Wash Imported read more read less"
537,Sunnie Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6733-4352 | color: 933 Pushup level: Perkier Demi coverage, Underwire Fully adjustable straps Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Polyamide, 36% Elastane Hand Wash Imported read more read less"
538,Happy Unlined Bra,"Hello, Happy Bras. Happiness is feeling like the real you. Welcome to your happy place. style: 2792-7830 | color: 100 Happiness from the inside out: light mesh interior Underwire support Classic coverage Adjustable straps Back hook closure 97% Nylon, 3% Elastane Hand Wash Imported read more read less"
539,Aerie Play Sports Bra,"Chill. PLAY. Move. Some girls sweat & others keep it cool. That’s why we made a collection that works for every body. It’s all about you, girl. Namaste. style: 0785-2365 | color: 808 Play fabric Scoop front Twist back racerback detail 89% Nylon, 11% Spandex Hand Wash Imported read more read less"
540,Aerie Sunnie Thong,"Real Soft® from your bra to your booty. Your fave collection. Total cheek. style: 1772-5902 | color: 133 Real Soft® fabric Lace trim at waist & leg openings Undies: the REAL way to say panties. Low rise Total cheek! 72% Nylon, 28% Spandex Hand Wash Imported read more read less"
541,Aerie Lace Hi-Rise Boybrief,"Laced with love and extra comfort. No cheek peek, a hi-rise and our Everyday Loves Lace. Not your granny's panties. style: 1779-6296 | color: 153 Soft lace with the right amount of stretch Higher rise for extra comfort No cheek peek Aerie undies: Your panty drawer just got REAL. 97% Nylon, 3% Elastane Machine Wash Imported read more read less"
542,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 9793-7860 | color: 133 Lightly lined Full coverage, Underwire Adjustable straps Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you 88% Nylon 12% Elastane Hand Wash Imported read more read less"
543,Aerie Sunnie Chill Bralette,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 437 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
544,Aerie Move Zip Front Sports Bra,"Chill. Play. MOVE.™ Medium to high impact support for your next sweat sesh. style: 0785-2319 | color: 410 Smooth seamless fabric Scoop front Zip closure *Worry free! Hidden front hook keeps zipper from falling 89% Nylon, 11% Elastane Hand Wash Imported read more read less"
545,Aerie Everyday Loves Lace Thong,"Introducing Everyday Loves™: Made with love. Everyday, loves: Listen to your heart. Get comfy. Be Happy. Your go-to fave has total cheek & a whole lot of WOW. style: 1446-5971 | color: 184 Soft stretch lace Aerie undies: your panty drawer just got REAL! Low rise Total cheek! 97% Nylon, 3% Spandex Machine Wash Imported read more read less"
546,Aerie Boho Racerback Bralette,"Peace, love and lace. Wear often. Feel good! style: 4447-2071 | color: 437 Boho lace with cozy lining V-front Racerback Stay cozy in a bra MADE to layer 92% Nylon, 8% Elastane Hand Wash Imported read more read less"
547,Aerie Boho Racerback Bralette,"Peace, love and lace. Wear often. Feel good! style: 4447-2071 | color: 651 Boho lace with cozy lining V-front Racerback Stay cozy in a bra MADE to layer 92% Nylon, 8% Elastane Hand Wash Imported read more read less"
548,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 9792-3487 | color: 890 Lightly lined Full coverage, Underwire Fully adjustable straps Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Sofie or Jennifer, you'll ADORE Sunnie! 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
549,Sunnie Demi Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 2790-7598 | color: 130 Lightly lined Demi coverage Underwire Adjustable straps with split strap detail Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
550,Sunnie Racerback Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 6734-4718 | color: 461 Pushup level: Perkier Demi coverage, Underwire Adjustable straps Racerback with lace back details Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
551,Aerie Play Mesh Back Sports Bra,"Chill. PLAY. Move.™ Super soft and cozy to take you straight from Barre to brunch. style: 0785-2360 | color: 100 Play fabric Perk up! Removable pads V-neck Adjustable straps Mesh racerback Pop it like it's hot! Pop color details 89% Nylon, 11% Elastane Hand Wash Imported read more read less"
552,Sunnie Wireless Lightly Lined Bra,"Real Soft®. Real support. Real comfy! Sunnie Collection: Real Soft® t-shirt bras. style: 4793-7791 | color: 410 Lightly lined NO wires! So-soft, two-way stretch padding for support and easy movement Comfy, pull-on silhouette (just like your fave Sunnie bralette) Straps and fabric mold to your body for extra comfort and support Special cups and extended side details for added support that hugs and smooths Your fave Sunnie bra meets your go-to Sunnie bralette for a new twist on Real Soft® A Real Soft® t-shirt bra Cup size runs large. Size down. 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
553,Hannah Cotton Lightly Lined Bra,"The Free Spirit Our comfy cotton bra, convertible so you can go with the flow. style: 0792-7181 | color: 864 Lightly lined Demi coverage Soft cotton cups Underwire Half-adjustable straps J-hook to convert to racerback Back hook closure If you like Blakely, you’ll LOVE Hannah 90% Cotton, 10% Spandex Hand Wash Imported read more read less"
554,Aerie Move Zip Front Sports Bra,"Chill. Play. MOVE.™ Medium to high impact support for your next sweat sesh. style: 0785-2319 | color: 364 Smooth seamless fabric Scoop front Zip closure *Worry free! Hidden front hook keeps zipper from falling 89% Nylon, 11% Elastane Hand Wash Imported read more read less"
555,Katie Lightly Lined Bra,"The Girl Next Door The original t-shirt bra every girl is sure to love. style: 4441-7167 | color: 073 Lightly lined Full coverage Underwire Fully adjustable straps Back hook closure 73% Nylon, 27% Spandex Hand Wash Imported read more read less"
556,Aerie Tomgirl Logo Bralette,"Simply sporty! Simply sporty details and a soft cotton blend keep you comfy in your fave layer. style: 1692-2259 | color: 030 Soft cotton Scoop front Button details Logo elastic waistband 95% Cotton, 5% Spandex Hand Wash Imported read more read less"
557,Aerie Sunnie Chill Bralette,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 802 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
558,Sunnie Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6733-4352 | color: 890 Pushup level: Perkier Demi coverage, Underwire Fully adjustable straps Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Polyamide, 36% Elastane Hand Wash Imported read more read less"
559,Sunnie Wireless Lightly Lined Bra,"Real Soft®. Real support. Real comfy! Sunnie Collection: Real Soft® t-shirt bras. style: 4792-7762 | color: 073 Lightly lined NO wires! So-soft, two-way stretch padding for support and easy movement Comfy, pull-on silhouette (just like your fave Sunnie bralette) Straps and fabric mold to your body for extra comfort and support Special cups and extended side details for added support that hugs and smooths Your fave Sunnie bra meets your go-to Sunnie bralette for a new twist on Real Soft® A Real Soft® t-shirt bra Cup size runs large. Size down. 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
560,Aerie Move Racerback Sports Bra,"Chill. Play. MOVE. Some girls sweat & others keep it cool. That’s why we made a collection that works for every body. Forget the makeup. It’s all about you, girl. Namaste.  style: 0785-2367 | color: 100 Move fabric Perk up! Removable pads Scoop front Racerback Back keyhole detail Back hook closure 65% Nylon, 35% Spandex Hand Wash Imported read more read less"
561,Aerie Plunge Layer Bandeau Bralette,"When you're ready to take the plunge. Wear often. Feel good! style: 4447-2325 | color: 678 Lightly padded cups Plunge front with a pretty layer Back hook closure Stay cozy in a bra MADE to layer 90% Nylon, 10% Spandex Hand Wash Imported read more read less"
562,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 9793-7340 | color: 073 Lightly lined Full coverage, Underwire Adjustable cross-back straps Back hook closure Real Soft® fabric 360 degree stretch moves with you If you loved Sofie or Jennifer, you'll ADORE Sunnie! 64% Polyamide, 36% Spandex Hand Wash Imported read more read less"
563,Aerie Boybrief,"Our #1 fit. The soft and comfy cotton you love in the fit you go to. style: 6443-5402 | color: 073 Comfy, stretchy cotton Aerie undies: Your panty drawer just got REAL. V-back detail Low rise No cheek peek 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
